critiqued_keyphrase,item_id,item_name,item_rank,item_score,iteration,num_existing_keyphrases,result,target_rank,user_id,critiqued_keyphrase_name,lambda
211,75.0,b'Salad King Restaurant',1320,1.4641814584017983,18.0,129.0,,20.0,1.0,seasoned,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0]"
120,75.0,b'Salad King Restaurant',4506,-0.07084738897831677,19.0,129.0,,20.0,1.0,wing,"[1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0]"
154,75.0,b'Salad King Restaurant',1218,1.7136753046497715,20.0,129.0,fail,20.0,1.0,convenient,"[1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0]"
,78.0,b'The Works Gourmet Burger Bistro',,,0.0,87.0,,20.0,1.0,convenient,"[1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0]"
187,78.0,b'The Works Gourmet Burger Bistro',7110,-1.0383335066192463,1.0,87.0,,20.0,1.0,spicy,[-1.0]
22,78.0,b'The Works Gourmet Burger Bistro',6453,-0.6133987832531702,2.0,87.0,,20.0,1.0,french,"[-1.0, -1.0]"
183,78.0,b'The Works Gourmet Burger Bistro',6382,-0.5528312503736695,3.0,87.0,,20.0,1.0,attentive,"[-1.0, -1.0, -1.0]"
68,78.0,b'The Works Gourmet Burger Bistro',5921,-0.32968583514207783,4.0,87.0,,20.0,1.0,banana,"[-1.0, -1.0, -1.0, -1.0]"
213,78.0,b'The Works Gourmet Burger Bistro',1326,1.0594978737044767,5.0,87.0,,20.0,1.0,pot,"[-1.0, -1.0, -1.0, -1.0, 1.0]"
217,78.0,b'The Works Gourmet Burger Bistro',1262,1.1180476748085637,6.0,87.0,,20.0,1.0,juicy,"[-1.0, -1.0, -1.0, -1.0, 1.0, -1.0]"
50,78.0,b'The Works Gourmet Burger Bistro',500,2.742973725700129,7.0,87.0,,20.0,1.0,salad,"[-1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0]"
87,78.0,b'The Works Gourmet Burger Bistro',442,2.9479883123994304,8.0,87.0,,20.0,1.0,tart,"[-1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0]"
118,78.0,b'The Works Gourmet Burger Bistro',483,2.7539865626605886,9.0,87.0,,20.0,1.0,waffle,"[-1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0]"
147,78.0,b'The Works Gourmet Burger Bistro',510,3.2886128955306706,10.0,87.0,,20.0,1.0,market,"[-1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
27,78.0,b'The Works Gourmet Burger Bistro',419,3.795454736142533,11.0,87.0,,20.0,1.0,bbq,"[-1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0]"
162,78.0,b'The Works Gourmet Burger Bistro',380,4.088997852966287,12.0,87.0,,20.0,1.0,immediately,"[-1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
148,78.0,b'The Works Gourmet Burger Bistro',498,4.05294592318433,13.0,87.0,,20.0,1.0,mall,"[-1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0]"
76,78.0,b'The Works Gourmet Burger Bistro',503,4.069279002502876,14.0,87.0,,20.0,1.0,lettuce,"[-1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0]"
113,78.0,b'The Works Gourmet Burger Bistro',2610,0.5892200837141512,15.0,87.0,,20.0,1.0,bacon,"[-1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0]"
163,78.0,b'The Works Gourmet Burger Bistro',1601,1.533481460763693,16.0,87.0,,20.0,1.0,dog,"[-1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
4,78.0,b'The Works Gourmet Burger Bistro',1068,2.4834238600330645,17.0,87.0,,20.0,1.0,fry,"[-1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0]"
177,78.0,b'The Works Gourmet Burger Bistro',982,2.7243182745629375,18.0,87.0,,20.0,1.0,nicely,"[-1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
202,78.0,b'The Works Gourmet Burger Bistro',923,2.8211557970414347,19.0,87.0,,20.0,1.0,steamed,"[-1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
208,78.0,b'The Works Gourmet Burger Bistro',1104,2.385839818950872,20.0,87.0,fail,20.0,1.0,topped,"[-1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
,99.0,b'La Bella Managua',,,0.0,85.0,,20.0,1.0,topped,"[-1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
34,99.0,b'La Bella Managua',7314,-2.1146217603251722,1.0,85.0,,20.0,1.0,potato,[-1.0]
56,99.0,b'La Bella Managua',6262,-0.5364062241087291,2.0,85.0,,20.0,1.0,chicken,"[-1.0, 1.0]"
194,99.0,b'La Bella Managua',6352,-0.6595346056781234,3.0,85.0,,20.0,1.0,gravy,"[-1.0, 1.0, -1.0]"
53,99.0,b'La Bella Managua',7307,-2.7756655881280294,4.0,85.0,,20.0,1.0,tea,"[-1.0, 1.0, -1.0, 1.0]"
8,99.0,b'La Bella Managua',6671,-1.1636073417204722,5.0,85.0,,20.0,1.0,lunch,"[-1.0, 1.0, -1.0, 1.0, -1.0]"
55,99.0,b'La Bella Managua',6728,-1.2250188020011334,6.0,85.0,,20.0,1.0,meat,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]"
157,99.0,b'La Bella Managua',6119,-0.5950977863940392,7.0,85.0,,20.0,1.0,greeted,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0]"
87,99.0,b'La Bella Managua',7000,-1.8500902893614797,8.0,85.0,,20.0,1.0,tart,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
187,99.0,b'La Bella Managua',6436,-1.016018291526269,9.0,85.0,,20.0,1.0,spicy,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
150,99.0,b'La Bella Managua',1986,0.9634030806550302,10.0,85.0,,20.0,1.0,clean,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
38,99.0,b'La Bella Managua',6604,-1.327315292664883,11.0,85.0,,20.0,1.0,chocolate,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
43,99.0,b'La Bella Managua',7129,-3.0347983737273747,12.0,85.0,,20.0,1.0,cake,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0]"
206,99.0,b'La Bella Managua',7163,-3.236710431403411,13.0,85.0,,20.0,1.0,salt,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
51,99.0,b'La Bella Managua',7161,-3.2107332503201187,14.0,85.0,,20.0,1.0,pork,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0]"
7,99.0,b'La Bella Managua',1511,2.0292272437192014,15.0,85.0,,20.0,1.0,dinner,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
5,99.0,b'La Bella Managua',1655,1.8276042419276988,16.0,85.0,,20.0,1.0,fried,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0]"
175,99.0,b'La Bella Managua',2516,0.9896577155010671,17.0,85.0,,20.0,1.0,helpful,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0]"
167,99.0,b'La Bella Managua',1226,2.7080773813264747,18.0,85.0,,20.0,1.0,pleasant,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
81,99.0,b'La Bella Managua',1328,2.524837627236189,19.0,85.0,,20.0,1.0,juice,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0]"
208,99.0,b'La Bella Managua',1235,2.8212147309823714,20.0,85.0,fail,20.0,1.0,topped,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0]"
,403.0,b'The Bier Markt',,,0.0,138.0,,20.0,1.0,topped,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0]"
105,403.0,b'The Bier Markt',842,0.5550112753432402,1.0,138.0,,20.0,1.0,latte,[-1.0]
47,403.0,b'The Bier Markt',6883,-1.5120276677742603,2.0,138.0,,20.0,1.0,coffee,"[-1.0, 1.0]"
76,403.0,b'The Bier Markt',7137,-2.3761252226445797,3.0,138.0,,20.0,1.0,lettuce,"[1.0, 1.0, 1.0]"
151,403.0,b'The Bier Markt',7011,-1.896651426067181,4.0,138.0,,20.0,1.0,busy,"[1.0, 1.0, 1.0, 1.0]"
217,403.0,b'The Bier Markt',7049,-2.0535664903670336,5.0,138.0,,20.0,1.0,juicy,"[1.0, 1.0, 1.0, 1.0, 1.0]"
204,403.0,b'The Bier Markt',7117,-2.282773058342132,6.0,138.0,,20.0,1.0,dip,"[1.0, 1.0, 1.0, 1.0, 1.0, -1.0]"
3,403.0,b'The Bier Markt',7125,-2.873154000408787,7.0,138.0,,20.0,1.0,bar,"[1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0]"
135,403.0,b'The Bier Markt',7138,-2.9497845752562455,8.0,138.0,,20.0,1.0,parking,"[1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0]"
46,403.0,b'The Bier Markt',7255,-4.254384504913166,9.0,138.0,,20.0,1.0,fish,"[1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0]"
103,403.0,b'The Bier Markt',7312,-5.223346909750838,10.0,138.0,,20.0,1.0,fruit,"[1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0]"
157,403.0,b'The Bier Markt',7314,-5.232759337998704,11.0,138.0,,20.0,1.0,greeted,"[1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0]"
156,403.0,b'The Bier Markt',7282,-4.69737269327568,12.0,138.0,,20.0,1.0,soggy,"[1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0]"
179,403.0,b'The Bier Markt',7258,-4.48937450100928,13.0,138.0,,20.0,1.0,pricey,"[1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
115,403.0,b'The Bier Markt',7280,-4.823240477597983,14.0,138.0,,20.0,1.0,lobster,"[1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0]"
35,403.0,b'The Bier Markt',7267,-4.582315989416059,15.0,138.0,,20.0,1.0,crispy,"[1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
123,403.0,b'The Bier Markt',7348,-6.440241770803372,16.0,138.0,,20.0,1.0,steak,"[1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0]"
5,403.0,b'The Bier Markt',7374,-6.919929398796268,17.0,138.0,,20.0,1.0,fried,"[1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0]"
108,403.0,b'The Bier Markt',7376,-6.899311904126382,18.0,138.0,,20.0,1.0,duck,"[1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0]"
155,403.0,b'The Bier Markt',7364,-6.531706593804937,19.0,138.0,,20.0,1.0,refill,"[1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0]"
113,403.0,b'The Bier Markt',7409,-9.368095298900325,20.0,138.0,fail,20.0,1.0,bacon,"[1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0]"
,480.0,b'OverEasy Restaurant',,,0.0,80.0,,20.0,1.0,bacon,"[1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0]"
76,480.0,b'OverEasy Restaurant',514,0.41679591494543106,1.0,80.0,,20.0,1.0,lettuce,[-1.0]
153,480.0,b'OverEasy Restaurant',538,1.2364448925852392,2.0,80.0,,20.0,1.0,friendly,"[1.0, 1.0]"
81,480.0,b'OverEasy Restaurant',594,1.2678987749971364,3.0,80.0,,20.0,1.0,juice,"[1.0, 1.0, -1.0]"
156,480.0,b'OverEasy Restaurant',628,1.3801883061149112,4.0,80.0,,20.0,1.0,soggy,"[1.0, 1.0, -1.0, 1.0]"
182,480.0,b'OverEasy Restaurant',447,1.7911976072152465,5.0,80.0,,20.0,1.0,chip,"[-1.0, 1.0, -1.0, 1.0, 1.0]"
180,480.0,b'OverEasy Restaurant',490,1.7076488147082625,6.0,80.0,,20.0,1.0,yummy,"[-1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
148,480.0,b'OverEasy Restaurant',2148,0.6778102026831891,7.0,80.0,,20.0,1.0,mall,"[-1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
20,480.0,b'OverEasy Restaurant',2064,0.744037475158087,8.0,80.0,,20.0,1.0,classic,"[-1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0]"
22,480.0,b'OverEasy Restaurant',3200,0.2842099765709543,9.0,80.0,,20.0,1.0,french,"[-1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0]"
191,480.0,b'OverEasy Restaurant',2979,0.35345215696540233,10.0,80.0,,20.0,1.0,frozen,"[-1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0]"
129,480.0,b'OverEasy Restaurant',3750,0.12507871943091797,11.0,80.0,,20.0,1.0,green tea,"[-1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0]"
64,480.0,b'OverEasy Restaurant',4676,-0.0041549490924700505,12.0,80.0,,20.0,1.0,olive,"[-1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0]"
114,480.0,b'OverEasy Restaurant',6394,-0.9463673287455858,13.0,80.0,,20.0,1.0,tomato,"[-1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0]"
80,480.0,b'OverEasy Restaurant',6539,-1.088381523350133,14.0,80.0,,20.0,1.0,avocado,"[-1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0]"
37,480.0,b'OverEasy Restaurant',5502,-0.38415002694157174,15.0,80.0,,20.0,1.0,bread,"[-1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0]"
187,480.0,b'OverEasy Restaurant',6027,-0.7873059907991229,16.0,80.0,,20.0,1.0,spicy,"[-1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0]"
15,480.0,b'OverEasy Restaurant',5988,-0.7664186551426497,17.0,80.0,,20.0,1.0,takeout,"[-1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0]"
24,480.0,b'OverEasy Restaurant',5998,-0.773104717199788,18.0,80.0,,20.0,1.0,birthday,"[-1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0]"
118,480.0,b'OverEasy Restaurant',6129,-0.8843225268536343,19.0,80.0,,20.0,1.0,waffle,"[-1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0]"
97,480.0,b'OverEasy Restaurant',2503,0.6148080238785937,20.0,80.0,fail,20.0,1.0,toast,"[-1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
,935.0,b'Thompson Diner',,,0.0,134.0,,20.0,1.0,toast,"[-1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
122,935.0,b'Thompson Diner',6530,-0.546335864116986,1.0,134.0,,20.0,1.0,bean,[-1.0]
5,935.0,b'Thompson Diner',5879,-0.332450343649046,2.0,134.0,,20.0,1.0,fried,"[-1.0, -1.0]"
58,935.0,b'Thompson Diner',6377,-0.5655955600159571,3.0,134.0,,20.0,1.0,cocktail,"[-1.0, -1.0, 1.0]"
208,935.0,b'Thompson Diner',4801,-0.10898418999529036,4.0,134.0,,20.0,1.0,topped,"[-1.0, -1.0, 1.0, -1.0]"
118,935.0,b'Thompson Diner',4248,-0.014451213207633318,5.0,134.0,,20.0,1.0,waffle,"[-1.0, -1.0, 1.0, -1.0, -1.0]"
29,935.0,b'Thompson Diner',1254,1.1630651947815291,6.0,134.0,,20.0,1.0,breakfast,"[-1.0, -1.0, 1.0, -1.0, -1.0, -1.0]"
170,935.0,b'Thompson Diner',2285,0.43603847086303915,7.0,134.0,,20.0,1.0,disappointing,"[-1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
127,935.0,b'Thompson Diner',2063,0.5643746225937045,8.0,134.0,,20.0,1.0,fried chicken,"[-1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0]"
148,935.0,b'Thompson Diner',2220,0.7390168904275449,9.0,134.0,,20.0,1.0,mall,"[-1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
80,935.0,b'Thompson Diner',2125,0.799694466547658,10.0,134.0,,20.0,1.0,avocado,"[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
217,935.0,b'Thompson Diner',2063,0.8502862084284393,11.0,134.0,,20.0,1.0,juicy,"[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0]"
16,935.0,b'Thompson Diner',1055,2.0051433917839794,12.0,134.0,,20.0,1.0,casual,"[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
61,935.0,b'Thompson Diner',948,2.1844156405669595,13.0,134.0,,20.0,1.0,tempura,"[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0]"
190,935.0,b'Thompson Diner',852,2.452951490483884,14.0,134.0,,20.0,1.0,smooth,"[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0]"
213,935.0,b'Thompson Diner',583,4.003061874416998,15.0,134.0,,20.0,1.0,pot,"[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0]"
214,935.0,b'Thompson Diner',583,3.976575168230373,16.0,134.0,,20.0,1.0,solid,"[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0]"
178,935.0,b'Thompson Diner',611,3.818694346881708,17.0,134.0,,20.0,1.0,honestly,"[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0]"
203,935.0,b'Thompson Diner',783,3.201210654923375,18.0,134.0,,20.0,1.0,greasy,"[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0]"
119,935.0,b'Thompson Diner',693,3.626635186723977,19.0,134.0,,20.0,1.0,bun,"[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
145,935.0,b'Thompson Diner',775,3.343094519168583,20.0,134.0,fail,20.0,1.0,markham,"[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0]"
,1415.0,b'Big Smoke Burger',,,0.0,55.0,,20.0,1.0,markham,"[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0]"
180,1415.0,b'Big Smoke Burger',1508,0.1628762520901219,1.0,55.0,,20.0,1.0,yummy,[-1.0]
76,1415.0,b'Big Smoke Burger',1068,0.25274486632639254,2.0,55.0,,20.0,1.0,lettuce,"[-1.0, 1.0]"
178,1415.0,b'Big Smoke Burger',842,0.315530835768191,3.0,55.0,,20.0,1.0,honestly,"[-1.0, 1.0, -1.0]"
209,1415.0,b'Big Smoke Burger',1501,0.2771914132741117,4.0,55.0,,20.0,1.0,smoked,"[-1.0, 1.0, -1.0, 1.0]"
185,1415.0,b'Big Smoke Burger',6206,-0.41654775265263544,5.0,55.0,,20.0,1.0,wait,"[-1.0, 1.0, 1.0, 1.0, 1.0]"
176,1415.0,b'Big Smoke Burger',6298,-0.45699576427851807,6.0,55.0,,20.0,1.0,tax,"[-1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
27,1415.0,b'Big Smoke Burger',6469,-0.5187836228654874,7.0,55.0,,20.0,1.0,bbq,"[-1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0]"
111,1415.0,b'Big Smoke Burger',6529,-0.6949291133436952,8.0,55.0,,20.0,1.0,lamb,"[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0]"
119,1415.0,b'Big Smoke Burger',6319,-0.5957567417919523,9.0,55.0,,20.0,1.0,bun,"[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
177,1415.0,b'Big Smoke Burger',6271,-0.5473364917920267,10.0,55.0,,20.0,1.0,nicely,"[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0]"
193,1415.0,b'Big Smoke Burger',6432,-0.6393956565580577,11.0,55.0,,20.0,1.0,mayo,"[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
45,1415.0,b'Big Smoke Burger',6076,-0.6873600631500687,12.0,55.0,,20.0,1.0,egg,"[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0]"
173,1415.0,b'Big Smoke Burger',5443,-0.41192924903301664,13.0,55.0,,20.0,1.0,dark,"[-1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0]"
154,1415.0,b'Big Smoke Burger',6259,-0.8895250702865065,14.0,55.0,,20.0,1.0,convenient,"[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
155,1415.0,b'Big Smoke Burger',6294,-0.9266453747927055,15.0,55.0,,20.0,1.0,refill,"[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0]"
52,1415.0,b'Big Smoke Burger',6006,-0.652837180080109,16.0,55.0,,20.0,1.0,beef,"[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0]"
151,1415.0,b'Big Smoke Burger',5776,-0.5184598584269309,17.0,55.0,,20.0,1.0,busy,"[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0]"
149,1415.0,b'Big Smoke Burger',5997,-0.6375077353638361,18.0,55.0,,20.0,1.0,quick,"[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
